reaction_id	reaction_name	stoichiometric_equation	reversible	compartment	pathway_branch	assignment_type	gene_reaction_rule	best_gene	best_locus	enzyme_family	EC_number	KEGG_ID	BioCyc_ID	transcript_log2FC_AD	transcript_padj_AD	proteomics_status	omics_support	biopax_source	balance_status	notes
rxn02465_c0	N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating)	cpd00006_c0 + cpd00009_c0 + cpd00918_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd02552_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_301487_302464	contig_1_301487_302464	contig_1_301487_302464	contig_locus_assignment	1.2.1.38	R03443	META:N-ACETYLGLUTPREDUCT-RXN				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn02729_c0	(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd00287_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01468_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685125_3683692 or contig_1_3991368_3992765	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.3; 1.1.1.70		rxn02729				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn02744_c0	2-Aminomuconate semialdehyde:NAD+ 6-oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd02385_c0 <=> cpd00004_c0 + 3.0 cpd00067_c0 + cpd01496_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685110_3683686	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.32		rxn02744				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn03055_c0	5-carboxymethyl-2-hydroxymuconic-semialdehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd02828_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd02572_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1302676_1301234 or contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685125_3683701	contig_1_1302676_1301234	contig_1_1302676_1301234	contig_locus_assignment	1.2.1.60	R04418	META:CHMS-DEHYDROGENASE-RXN				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn03422_c0	N-succinyl-L-glutamate 5-semialdehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd03526_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd03525_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_4392811_4391360	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.71	R05049	META:SUCCGLUALDDEHYD-RXN				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn03551_c0	4-Hydroxymuconic-semialdehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd04007_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01498_c0	False	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1302667_1301237 or contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685110_3683686	contig_1_1302667_1301237	contig_1_1302667_1301237	contig_locus_assignment	1.2.1.61	R05236	META:1.2.1.61-RXN				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn03654_c0	2-hydroxy-5-methyl-cis,cis-muconic semialdehyde:NAD+ 6-oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd04139_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd04651_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1304350_1305843 or contig_1_339385_337880 or contig_1_3685110_3683686	contig_1_1304350_1305843	contig_1_1304350_1305843	contig_locus_assignment	1.2.1.32		rxn03654				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn06591_c0	L-glutamate-semialdehyde: NADP+ oxidoreductase(L-glutamyl-tRNA(Glu)-forming)	cpd00005_c0 + cpd00067_c0 + cpd12227_c0 --> cpd00006_c0 + cpd02345_c0 + cpd11912_c0	False	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_986727_987974	contig_1_986727_987974	contig_1_986727_987974	contig_locus_assignment	1.2.1.70	R04109	rxn06591				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn12681_c0	Vanillin: NAD oxidoreductase (34dhbald)	cpd00001_c0 + cpd00003_c0 + cpd16507_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00197_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_3685125_3683692	contig_1_3685125_3683692	contig_1_3685125_3683692	contig_locus_assignment	1.2.1.67		rxn12681				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn15094_c0	(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating)	cpd00003_c0 + cpd00010_c0 + cpd19044_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00086_c0	False	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_1302667_1301237 or contig_1_1304350_1305843 or contig_1_3287652_3286213 or contig_1_3685125_3683701	contig_1_1302667_1301237	contig_1_1302667_1301237	contig_locus_assignment	1.2.1.27		rxn15094				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn16140_c0	succinate-semialdehyde:NADP+ oxidoreductase (CoA-acylating)	cpd00005_c0 + cpd00067_c0 + cpd00078_c0 <=> cpd00006_c0 + cpd00010_c0 + cpd00199_c0	True	c0	protocatechuate_meta_cleavage	KNOWN_LC6_GENE	contig_1_2888428_2891001	contig_1_2888428_2891001	contig_1_2888428_2891001	contig_locus_assignment	1.2.1.76		rxn16140				no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
rxn90125_c0	Synthesis of N-succinyl-L-Glutamate 5-semialdehyde (pseudo)	cpd00002_c0 + cpd00005_c0 + cpd00023_c0 + cpd00078_c0 --> cpd00006_c0 + cpd00008_c0 + cpd00009_c0 + cpd00010_c0 + cpd03526_c0	False	c0	protocatechuate_meta_cleavage	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support	003. Protocatechuate degradation II (ortho-cleavage pathway); 005. Superpathway of aromatic compound degradation (via 3-oxoadipate)	balanced	
db71cur_azo_reduction_c0	Azo reduction releases aromatic fragments	db71cur_db71_dye_c0 --> db71cur_aromatic_fragments_c0	False	c0	benzenesulfonate_auxiliary	CONTEXTUAL_FEEDER_REACTION	azoR	azoR	azoR	gene_level_assignment			RXN0-5375				no_support	006. Benzenesulfonate degradation	unbalanced_contextual	explicit_reaction_plus_local_support; exp537
db71cur_benzenesulfonate_desulfonation_c0	Benzenesulfonate desulfonation toward catechol	db71cur_aromatic_fragments_c0 --> cpd00077_c0	False	c0	benzenesulfonate_auxiliary	CONTEXTUAL_FEEDER_REACTION	EJGNCN_02645	EJGNCN_02645	EJGNCN_02645	gene_level_assignment			db71_BSDOSALCAL_RXN_c0				no_support	006. Benzenesulfonate degradation	unbalanced_contextual	explicit_reaction_present_but_support_remains_bottleneck_level; exp537
biopaxRXN_4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN_c0	biopax:BiochemicalReaction32536	biopaxSM_78b0e1c537_c0 + cpd00067_c0 --> biopaxSM_71f95d4897_c0 + cpd00011_c0	False	c0	catechol_ortho_cleavage	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	4.1.1.44	R03470	4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN				no_support	007. Catechol degradation III (ortho-cleavage pathway)	balanced	
db71cur_catechol_ring_opening_c0	Catechol ring opening	cpd00007_c0 + cpd00077_c0 --> 2.0 cpd00067_c0 + db71cur_cis_cis_muconate_c0	False	c0	catechol_ortho_cleavage	KNOWN_LC6_GENE	EJGNCN_02850	EJGNCN_02850	EJGNCN_02850	gene_level_assignment			db71_CATECHOL_12_DIOXYGENASE_RXN_c0				no_support	007. Catechol degradation III (ortho-cleavage pathway)	balanced	explicit_reaction_present_but_support_remains_bottleneck_level; exp537
db71cur_muconate_cycloisomerase_c0	Muconate cycloisomerase	db71cur_cis_cis_muconate_c0 --> db71cur_muconolactone_c0	False	c0	catechol_ortho_cleavage	CONTEXTUAL_FEEDER_REACTION	menC	menC	menC	gene_level_assignment			db71_MUCONATE_CYCLOISOMERASE_RXN_c0				no_support	007. Catechol degradation III (ortho-cleavage pathway)	unbalanced_contextual	explicit_reaction_present_but_support_remains_bottleneck_level; exp537
db71cur_muconolactone_isomerase_c0	Muconolactone delta-isomerase	db71cur_muconolactone_c0 --> db71cur_oxoadipate_enol_lactone_c0	False	c0	catechol_ortho_cleavage	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN			db71_MUCONATE_CYCLOISOMERASE_RXN_c0				no_support	007. Catechol degradation III (ortho-cleavage pathway)	unbalanced_contextual	explicit_gem_reaction_present_but_local_catC_signature_missing; exp537
rxn00586_c0	phenol,NADPH:oxogen oxidoreductase (2-hydroxylating)	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd00127_c0 --> cpd00001_c0 + cpd00006_c0 + cpd00077_c0	False	c0	catechol_ortho_cleavage	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.14.13.7	R00815	META:PHENOL-2-MONOOXYGENASE-RXN				no_support	007. Catechol degradation III (ortho-cleavage pathway)	balanced	
biopaxRXN_3-OXOADIPATE-ENOL-LACTONASE-RXN_c0	biopax:BiochemicalReaction32632	biopaxSM_71f95d4897_c0 + cpd00001_c0 --> cpd00067_c0 + cpd00630_c0	False	c0	beta_ketoadipate	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.1.1.24	R02991	3-OXOADIPATE-ENOL-LACTONASE-RXN				no_support	004. 3-oxoadipate degradation	balanced	
db71cur_oxoadipate_enol_lactonase_c0	3-oxoadipate enol-lactonase	cpd00001_c0 + db71cur_oxoadipate_enol_lactone_c0 --> cpd00067_c0 + cpd00630_c0	False	c0	beta_ketoadipate	KNOWN_LC6_GENE	menH	menH	menH	gene_level_assignment			rxn02143_c0				no_support	004. 3-oxoadipate degradation	balanced	explicit_reaction_present_but_support_remains_bottleneck_level; exp537
rxn00598_c0	Succinyl-CoA:acetyl-CoA C-acyltransferase	cpd00022_c0 + cpd00078_c0 <-- cpd00010_c0 + cpd01507_c0	False	c0	beta_ketoadipate	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.3.1.16	R00829	META:RXN-3641				no_support	004. 3-oxoadipate degradation	balanced	
rxn01418_c0	2-oxoadipate dehydrogenase complex	cpd00003_c0 + cpd00010_c0 + cpd00067_c0 + cpd00269_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00413_c0	False	c0	beta_ketoadipate	KNOWN_LC6_GENE	contig_1_3022824_3020008 or contig_1_3019957_3018770 or contig_1_4602465_4601041	contig_1_3019957_3018770	contig_1_3019957_3018770	contig_locus_assignment	1.2.4.2	R01933	META:2-KETO-ADIPATE-DEHYDROG-RXN				no_support	004. 3-oxoadipate degradation	balanced	
rxn01424_c0	2-Oxoadipate:lipoamde 2-oxidoreductase(decarboxylating and	cpd00067_c0 + cpd00213_c0 + cpd00269_c0 --> cpd00011_c0 + cpd03672_c0	False	c0	beta_ketoadipate	KNOWN_LC6_GENE	contig_1_3022824_3020008	contig_1_3022824_3020008	contig_1_3022824_3020008	contig_locus_assignment	1.2.4.2		rxn01424				no_support	004. 3-oxoadipate degradation	balanced	
rxn04750_c0	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase	cpd00003_c0 + cpd09844_c0 <-- cpd00004_c0 + cpd00067_c0 + cpd01507_c0	False	c0	beta_ketoadipate	KNOWN_LC6_GENE	contig_1_1767308_1769422 or contig_1_19923_17782	contig_1_1767308_1769422	contig_1_1767308_1769422	contig_locus_assignment	1.1.1.35	R06941	META:RXN0-2044				no_support	004. 3-oxoadipate degradation	balanced	
db71_BSDOSALCAL_RXN_c0	Benzenesulfonate degradation: BSDOSALCAL-RXN	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + db71_benzenesulfonate_c0 --> cpd00003_c0 + cpd00077_c0 + cpd00081_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN			BSDOSALCAL-RXN				no_support	Benzenesulfonate degradation	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
db71_CATECHOL_12_DIOXYGENASE_RXN_c0	Catechol degradation III (ortho-cleavage): CATECHOL-12-DIOXYGENASE-RXN	cpd00007_c0 + cpd00077_c0 --> 2.0 cpd00067_c0 + db71_np_cis_cis_muconate_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN		R00817	CATECHOL-12-DIOXYGENASE-RXN			not_detected	no_support	Catechol degradation III (ortho-cleavage)	balanced	no_supertable_support_for_target; exp_543_feeder_module
db71_MUCONATE_CYCLOISOMERASE_RXN_c0	Catechol degradation III (ortho-cleavage): MUCONATE-CYCLOISOMERASE-RXN	db71_np_cpd_15124_c0 --> cpd00067_c0 + db71_np_cis_cis_muconate_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN		R03959	MUCONATE-CYCLOISOMERASE-RXN				no_support	Catechol degradation III (ortho-cleavage)	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
db71_MUCONOLACTONE_DELTA_ISOMERASE_RXN_c0	Catechol degradation III (ortho-cleavage): MUCONOLACTONE-DELTA-ISOMERASE-RXN	db71_np_cpd_15124_c0 --> biopaxSM_71f95d4897_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN		R06990	MUCONOLACTONE-DELTA-ISOMERASE-RXN				no_support	Catechol degradation III (ortho-cleavage)	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
db71_NAHB_FUNCTIONAL_EQUIVALENT_RXN_c0	Naphthalene dihydrodiol dehydrogenase functional equivalent	cpd00003_c0 + db71_np_cis_12_dihydronaphthalene_12_diol_c0 --> cpd00004_c0 + cpd00067_c0 + db71_np_naphthalene_1_2_diol_c0	False	c0	naphthalene_feeder	FUNCTIONAL_EQUIVALENT_STEP	fabG	fabG	fabG	functional_equivalent_step			1.3.1.29-RXN	-0.883180133676187	2.57403167661966e-18	significant	transcript+proteomics	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	naphthalene; 1.3.1.29-rxn; exp_544_naphthalene_module
db71_NAPHTHALENE_12_DIOXYGENASE_RXN_c0	Naphthalene degradation (aerobic): NAPHTHALENE-12-DIOXYGENASE-RXN	cpd00004_c0 + cpd00007_c0 + cpd00067_c0 + cpd00618_c0 --> cpd00003_c0 + db71_np_cis_12_dihydronaphthalene_12_diol_c0	False	c0	naphthalene_feeder	FUNCTIONAL_EQUIVALENT_STEP		ahpF	ahpF	functional_equivalent_step		R02968	NAPHTHALENE-12-DIOXYGENASE-RXN	6.55422339634748	0.0	not_detected	transcript_significant	Naphthalene degradation (aerobic)	balanced	naphthalene; naphthalene-12-dioxygenase; exp_543_feeder_module
db71_RXNN_386_c0	Naphthalene degradation (aerobic): RXNN-386	db71_np_cpdn_384_c0 --> db71_np_cpdn_385_c0	False	c0	naphthalene_feeder	EXACT_NAPHTHALENE_STEP		ORPHAN	ORPHAN	ORPHAN		R05137	RXNN-386			not_detected	no_support	Naphthalene degradation (aerobic)	balanced	no_supertable_support_for_target; exp_543_feeder_module
db71_RXN_8612_c0	Naphthalene degradation (aerobic): RXN-8612	cpd00007_c0 + db71_np_naphthalene_1_2_diol_c0 --> cpd00067_c0 + db71_np_cpdn_384_c0	False	c0	naphthalene_feeder	EXACT_NAPHTHALENE_STEP		ORPHAN	ORPHAN	ORPHAN		R04117	RXN-8612			not_detected	no_support	Naphthalene degradation (aerobic)	balanced	no_supertable_support_for_target; exp_543_feeder_module
db71_RXN_8615_c0	Naphthalene degradation (aerobic): RXN-8615	cpd00001_c0 + db71_np_cpdn_385_c0 --> cpd00020_c0 + cpd03709_c0	False	c0	naphthalene_feeder	FUNCTIONAL_EQUIVALENT_STEP		dapA	dapA	functional_equivalent_step		R05136	RXN-8615	-0.0843121044308686	0.518925791453279	significant	transcript+proteomics	Naphthalene degradation (aerobic)	balanced	naphthalene; rxn-8615; exp_543_feeder_module
db71_SALICYLATE_1_MONOOXYGENASE_RXN_c0	Salicylate degradation I: SALICYLATE-1-MONOOXYGENASE-RXN	cpd00004_c0 + cpd00007_c0 + 2.0 cpd00067_c0 + cpd00599_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00011_c0 + cpd00077_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN			SALICYLATE-1-MONOOXYGENASE-RXN				no_support	Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; naphthalene module integration in exp_544; exp_543_feeder_module
db71cur_thiolase_split_c0	3-oxoadipoyl-CoA split toward acetyl-CoA	cpd00010_c0 + cpd01507_c0 --> cpd00022_c0 + cpd00078_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	fabF	fabF	fabF	gene_level_assignment			ORPHAN_RXN__thiolase_split				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	explicit_reaction_plus_local_support; naphthalene module integration in exp_544; exp537
rxn02107_c0	salicylaldehyde:NAD+ oxidoreductase	cpd00001_c0 + cpd00003_c0 + cpd03709_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00599_c0	True	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_1304350_1305843 or contig_1_3685125_3683692	contig_1_3685125_3683692	contig_1_3685125_3683692	contig_locus_assignment	1.2.1.65	R02941	META:1.2.1.65-RXN				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn02143_c0	Succinyl-CoA:3-oxoadipate CoA-transferase	cpd00078_c0 + cpd00630_c0 <=> cpd00036_c0 + cpd01507_c0	True	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_3071804_3072430	contig_1_3071804_3072430	contig_1_3071804_3072430	contig_locus_assignment	2.8.3.6	R02990	META:3-OXOADIPATE-COA-TRANSFERASE-RXN				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	explicit_reaction_present_but_support_remains_bottleneck_level; naphthalene module integration in exp_544; exp537
rxn03583_c0	4-(hydroxymethyl)benzenesulfonate:NAD+ oxidoreductase	cpd00003_c0 + cpd04079_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04080_c0	True	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_3685131_3683698	contig_1_3685131_3683698	contig_1_3685131_3683698	contig_locus_assignment	1.1.1.257	R05271	META:SOLDEHYD-RXN				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn04454_c0	isochorismate pyruvate-lyase (salicylate-forming)	cpd00658_c0 --> cpd00020_c0 + cpd00599_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION		ORPHAN	ORPHAN	ORPHAN	4.2.99.21	R06602	META:RXN-1981				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn04726_c0	1-hydroxymethylnaphthalene:NAD+ oxidoreductase	cpd00003_c0 + cpd09792_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd09793_c0	True	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_2320072_2321178 or contig_1_2888446_2891013	contig_1_2320072_2321178	contig_1_2320072_2321178	contig_locus_assignment	1.1.1.1	R06917	rxn04726				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; naphthalene module integration in exp_544; exp_543_feeder_module
rxn04807_c0	naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd00618_c0 --> cpd00001_c0 + cpd00006_c0 + cpd10483_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_locus_assignment	1.14.14.1; 1.14.14.2	R07000	rxn04807				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn04808_c0	Naphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd00618_c0 --> cpd00001_c0 + cpd00006_c0 + cpd10484_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_locus_assignment	1.14.14.1; 1.14.14.2	R07001	rxn04808				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn04828_c0	1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd09767_c0 --> cpd00001_c0 + cpd00006_c0 + cpd10499_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_locus_assignment	1.14.14.1; 1.14.14.2	R07021	rxn04828				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn04829_c0	1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd09767_c0 --> cpd00001_c0 + cpd00006_c0 + cpd10497_c0	False	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_1_1092093_1093877	contig_locus_assignment	1.14.14.1; 1.14.14.2	R07022	rxn04829				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
rxn14029_c0	S-adenosyl-L-methionine:3-polyprenylcatechol 1-O-methyltransferase	cpd00017_c0 + cpd17676_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd17677_c0	True	c0	naphthalene_feeder	CONTEXTUAL_FEEDER_REACTION	contig_1_2694334_2695041	contig_1_2694334_2695041	contig_1_2694334_2695041	contig_locus_assignment	2.1.1.222		rxn14029				no_support	008. Naphthalene degradation (aerobic); 009. Salicylate degradation I	balanced	keyword-based feeder contextual reaction retained; exp_543_feeder_module
EX_cpd00020_e0	Pyruvate-e0 Exchange	cpd00020_e0 --> 	False	e0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support		unbalanced_contextual	
EX_cpd00036_e0	Succinate-e0 Exchange	cpd00036_e0 --> 	False	e0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support		unbalanced_contextual	
EX_cpd00106_e0	Fumarate-e0 Exchange	cpd00106_e0 --> 	False	e0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support		unbalanced_contextual	
EX_cpd00130_e0	L-Malate-e0 Exchange	cpd00130_e0 --> 	False	e0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support		unbalanced_contextual	
EX_cpd00137_e0	Citrate-e0 Exchange	cpd00137_e0 --> 	False	e0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN							no_support		unbalanced_contextual	
db71cur_oxaloacetate_decarboxylation_c0	Optional oxaloacetate decarboxylation to pyruvate	cpd00032_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00020_c0	False	c0	central_carbon	KNOWN_LC6_GENE	proA	proA	proA	gene_level_assignment			OXALODECARB-RXN	0.485946437571322	2.81503345127679e-06	significant	transcript+proteomics		balanced	explicit_reaction_plus_local_support; exp537
db71cur_pyruvate_oxaloacetate_split_c0	Split toward pyruvate and oxaloacetate	db71cur_hydroxy_oxo_tricarboxylate_c0 <=> cpd00020_c0 + cpd00032_c0	True	c0	central_carbon	KNOWN_LC6_GENE	proA	proA	proA	gene_level_assignment			RXN-2464	0.485946437571322	2.81503345127679e-06	significant	transcript+proteomics		balanced	explicit_reaction_plus_local_support; exp537
rxn00003_c0	pyruvate:pyruvate acetaldehydetransferase (decarboxylating)	cpd00011_c0 + cpd00668_c0 <-- 2.0 cpd00020_c0 + cpd00067_c0	False	c0	central_carbon	KNOWN_LC6_GENE	contig_1_2349812_2349324 and (contig_1_2351530_2349818 or contig_1_445712_447343)	contig_1_2349812_2349324	contig_1_2349812_2349324	contig_locus_assignment	2.2.1.6; 4.1.3.18	R00006	rxn00003				no_support		balanced	
rxn00011_c0	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	cpd00011_c0 + cpd03049_c0 <-- cpd00020_c0 + cpd00056_c0 + cpd00067_c0	False	c0	central_carbon	KNOWN_LC6_GENE	contig_1_2349812_2349324 and (contig_1_2351530_2349818 or contig_1_445712_447343) and contig_1_2580147_2581064	contig_1_2349812_2349324	contig_1_2349812_2349324	contig_locus_assignment	1.2.4.1	R00014	META:RXN-12583				no_support		balanced	
rxn00145_c0	(S)-Lactate:ferricytochrome-c 2-oxidoreductase	2.0 cpd00109_c0 + cpd00159_c0 --> cpd00020_c0 + 2.0 cpd00067_c0 + 2.0 cpd00110_c0	False	c0	central_carbon	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.1.2.3		rxn00145				no_support		balanced	
rxn00146_c0	(R)-Lactate:ferricytochrome-c 2-oxidoreductase	2.0 cpd00109_c0 + cpd00221_c0 --> cpd00020_c0 + 2.0 cpd00067_c0 + 2.0 cpd00110_c0	False	c0	central_carbon	KNOWN_LC6_GENE	contig_1_3460703_3463504	contig_1_3460703_3463504	contig_1_3460703_3463504	contig_locus_assignment	1.1.2.4		rxn00146				no_support		balanced	
