"ID","Dye","YC","DIC","ET","Decol","OD600","replica_id"
"050224","DB",3,0.6,36,83.8074398249453,NA,1
"050224","DB",3,0.6,40,88.183807439825,NA,1
"050224","DB",3,0.6,44,91.2472647702407,NA,1
"050224","DB",3,0.6,48,93.6542669584245,NA,1
"050224","DB",3,0.6,52,95.8424507658643,NA,1
"050224","DB",3,0.6,56,96.4989059080963,NA,1
"050224","DB",3,0.6,60,96.4989059080963,NA,1
"050224","DB",3,0.6,66,96.4989059080963,NA,1
"050224","DB",3,0.6,68,97.3741794310722,NA,1
"050224","DB",3,0.6,72,96.7177242888403,NA,1
"050224","DB",3,0.6,76,97.1553610503282,NA,1
"050224","DB",3,0.6,80,96.7177242888403,NA,1
"050224","DB",3,0.6,84,97.5929978118162,NA,1
"050224","DB",3,0.6,0,0,NA,2
"050224","DB",3,0.6,4,8.53391684901532,NA,2
"050224","DB",3,0.6,8,24.72647702407,NA,2
"050224","DB",3,0.6,12,41.3566739606127,NA,2
"050224","DB",3,0.6,16,57.7680525164114,NA,2
"050224","DB",3,0.6,20,63.6761487964989,NA,2
"050224","DB",3,0.6,24,68.0525164113786,NA,2
"050224","DB",3,0.6,28,72.2100656455142,NA,2
"050224","DB",3,0.6,32,79.8687089715536,NA,2
"050224","DB",3,0.6,36,85.3391684901532,NA,2
"050224","DB",3,0.6,40,89.9343544857768,NA,2
"050224","DB",3,0.6,44,92.9978118161926,NA,2
"050224","DB",3,0.6,48,94.7483588621444,NA,2
"050224","DB",3,0.6,52,96.7177242888403,NA,2
"050224","DB",3,0.6,56,96.9365426695842,NA,2
"050224","DB",3,0.6,60,97.1553610503282,NA,2
"050224","DB",3,0.6,66,97.3741794310722,NA,2
"050224","DB",3,0.6,68,97.8118161925602,NA,2
"050224","DB",3,0.6,72,97.1553610503282,NA,2
"050224","DB",3,0.6,76,98.0306345733042,NA,2
"050224","DB",3,0.6,80,96.4989059080963,NA,2
"050224","DB",3,0.6,84,97.5929978118162,NA,2
"050224","DB",3,0.6,0,0,NA,3
"050224","DB",3,0.6,4,7.87746170678338,NA,3
"050224","DB",3,0.6,8,25.82056892779,NA,3
"050224","DB",3,0.6,12,40.2625820568928,NA,3
"050224","DB",3,0.6,16,53.8293216630197,NA,3
"050224","DB",3,0.6,20,59.9562363238512,NA,3
"050224","DB",3,0.6,24,65.4266958424508,NA,3
"050224","DB",3,0.6,28,70.8971553610503,NA,3
"050224","DB",3,0.6,32,79.4310722100656,NA,3
"050224","DB",3,0.6,36,84.0262582056893,NA,3
"050224","DB",3,0.6,40,90.1531728665208,NA,3
"050224","DB",3,0.6,44,92.3413566739606,NA,3
"050224","DB",3,0.6,48,94.3107221006565,NA,3
"050224","DB",3,0.6,52,96.7177242888403,NA,3
"050224","DB",3,0.6,56,96.9365426695842,NA,3
"050224","DB",3,0.6,60,96.9365426695842,NA,3
"050224","DB",3,0.6,66,96.7177242888403,NA,3
"050224","DB",3,0.6,68,97.5929978118162,NA,3
"050224","DB",3,0.6,72,97.5929978118162,NA,3
"050224","DB",3,0.6,76,97.3741794310722,NA,3
"050224","DB",3,0.6,80,96.9365426695842,NA,3
"050224","DB",3,0.6,84,97.8118161925602,NA,3
"050324","DB",3,0.6,0,0,NA,4
"050324","DB",3,0.6,13,31.4769975786925,NA,4
"050324","DB",3,0.6,16,42.1307506053269,NA,4
"050324","DB",3,0.6,20,53.7530266343826,NA,4
"050324","DB",3,0.6,0,0,NA,5
"050324","DB",3,0.6,13,32.9268292682927,NA,5
"050324","DB",3,0.6,16,42.1951219512195,NA,5
"050324","DB",3,0.6,20,49.0243902439024,NA,5
"050324","DB",3,0.6,0,0,NA,6
"050324","DB",3,0.6,13,31.2958435207824,NA,6
"050324","DB",3,0.6,16,41.8092909535452,NA,6
"050324","DB",3,0.6,20,47.1882640586797,NA,6
"050324","DB",3,0.6,0,0,NA,7
"050324","DB",3,0.6,13,31.7191283292978,NA,7
"050324","DB",3,0.6,16,38.2566585956416,NA,7
"050324","DB",3,0.6,20,52.7845036319613,NA,7
"071123","DB",3,0.6,0,0,NA,8
"071123","DB",3,0.6,4,4.87804878,NA,8
"071123","DB",3,0.6,8,30.8943089,NA,8
"071123","DB",3,0.6,12,53.0081301,NA,8
"071123","DB",3,0.6,16,70.2439024,NA,8
"071123","DB",3,0.6,20,72.5203252,NA,8
"071123","DB",3,0.6,28,73.3333333,NA,8
"071123","DB",3,0.6,32,68.6178862,NA,8
"071123","DB",3,0.6,36,72.195122,NA,8
"071123","DB",3,0.6,0,0,NA,9
"071123","DB",3,0.6,4,1.17845118,NA,9
"071123","DB",3,0.6,8,22.5589226,NA,9
"071123","DB",3,0.6,12,48.989899,NA,9
"071123","DB",3,0.6,16,66.8350168,NA,9
"071123","DB",3,0.6,20,74.7474747,NA,9
"071123","DB",3,0.6,28,77.7777778,NA,9
"071123","DB",3,0.6,32,77.9461279,NA,9
"071123","DB",3,0.6,36,82.8282828,NA,9
